2022-04-19 07:59:40 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:57:24 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:57:24 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:57:24 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:57:24 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:57:24 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:57:26 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:57:26 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 2936 ms
2022-04-19 08:57:26 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer startServer (61) - Unable to start LiveReload server
2022-04-19 08:57:34 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:57:34 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:57:34 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:57:34 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:57:34 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:57:34 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650338854818 with initial instances count: 3
2022-04-19 08:57:34 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:57:34 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338854818, current=UP, previous=STARTING]
2022-04-19 08:57:34 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:57:34 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer start (220) - Tomcat started on port(s): 9090 (http) with context path ''
2022-04-19 08:57:34 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration onApplicationEvent (144) - Updating port to 9090
2022-04-19 08:57:34 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:57:37 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarted (61) - Started CustomerbillservicessApplication in 15.806 seconds (JVM running for 1286.921)
2022-04-19 08:57:37 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener onApplicationEvent (63) - Condition evaluation unchanged
2022-04-19 08:57:40 [http-nio-9090-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-19 08:57:40 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (525) - Initializing Servlet 'dispatcherServlet'
2022-04-19 08:57:40 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (547) - Completed initialization in 2 ms
2022-04-19 08:57:40 [http-nio-9090-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver logException (208) - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> customer.bill.services.controller.CustomerBillController.saveCustomer(customer.bill.services.entity.Customer): [Field error in object 'customer' on field 'bill.totalCost': rejected value []; codes [NotBlank.customer.bill.totalCost,NotBlank.bill.totalCost,NotBlank.totalCost,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.bill.totalCost,bill.totalCost]; arguments []; default message [bill.totalCost]]; default message [must not be blank]] ]
2022-04-19 08:58:05 [http-nio-9090-exec-2] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver logException (208) - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> customer.bill.services.controller.CustomerBillController.saveCustomer(customer.bill.services.entity.Customer): [Field error in object 'customer' on field 'bill.totalCost': rejected value []; codes [NotBlank.customer.bill.totalCost,NotBlank.bill.totalCost,NotBlank.totalCost,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.bill.totalCost,bill.totalCost]; arguments []; default message [bill.totalCost]]; default message [must not be blank]] ]
2022-04-19 08:58:40 [Thread-62] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:58:40 [Thread-62] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338920952, current=DOWN, previous=UP]
2022-04-19 08:58:40 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:58:40 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:58:42 [Thread-62] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:58:45 [Thread-62] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:58:45 [Thread-62] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:58:45 [Thread-62] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:58:47 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 10900 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:58:47 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:58:47 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:58:48 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:58:49 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:58:49 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:58:49 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:58:50 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:58:50 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:58:50 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:58:52 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:58:52 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 4550 ms
2022-04-19 08:58:52 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer startServer (61) - Unable to start LiveReload server
2022-04-19 08:58:57 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:58:57 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:58:57 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:58:57 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:58:57 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:58:57 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650338937712 with initial instances count: 4
2022-04-19 08:58:57 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:58:57 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338937716, current=UP, previous=STARTING]
2022-04-19 08:58:57 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:58:57 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer start (220) - Tomcat started on port(s): 9090 (http) with context path ''
2022-04-19 08:58:57 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration onApplicationEvent (144) - Updating port to 9090
2022-04-19 08:58:57 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:58:59 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarted (61) - Started CustomerbillservicessApplication in 13.535 seconds (JVM running for 1369.193)
2022-04-19 08:58:59 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener onApplicationEvent (63) - Condition evaluation unchanged
2022-04-19 08:59:08 [http-nio-9090-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-19 08:59:08 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (525) - Initializing Servlet 'dispatcherServlet'
2022-04-19 08:59:08 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (547) - Completed initialization in 3 ms
2022-04-19 08:59:08 [http-nio-9090-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver logException (208) - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> customer.bill.services.controller.CustomerBillController.saveCustomer(customer.bill.services.entity.Customer) with 2 errors: [Field error in object 'customer' on field 'bill.totalCost': rejected value []; codes [NotBlank.customer.bill.totalCost,NotBlank.bill.totalCost,NotBlank.totalCost,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.bill.totalCost,bill.totalCost]; arguments []; default message [bill.totalCost]]; default message [must not be blank]] [Field error in object 'customer' on field 'bill.billId': rejected value []; codes [NotBlank.customer.bill.billId,NotBlank.bill.billId,NotBlank.billId,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [customer.bill.billId,bill.billId]; arguments []; default message [bill.billId]]; default message [must not be blank]] ]
